client : consumer11 , topic: result01 , partition: 0 , offset = 0, key = phone, value = OrderItem [itemName=iphone, quantity=3, windowStart=1478818805000, windowEnd=1478822405000, category=phone, price=5388.88, total=16166.64], timestamp = 1478818805000 
client : consumer11 , topic: result01 , partition: 0 , offset = 123, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819375000, windowEnd=1478822975000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819375000 
client : consumer11 , topic: result01 , partition: 0 , offset = 124, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819380000, windowEnd=1478822980000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819380000 
client : consumer11 , topic: result01 , partition: 0 , offset = 125, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819385000, windowEnd=1478822985000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819385000 
client : consumer11 , topic: result01 , partition: 0 , offset = 126, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819390000, windowEnd=1478822990000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819390000 
client : consumer11 , topic: result01 , partition: 0 , offset = 127, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819395000, windowEnd=1478822995000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819395000 
client : consumer11 , topic: result01 , partition: 0 , offset = 128, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819400000, windowEnd=1478823000000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819400000 
client : consumer11 , topic: result01 , partition: 0 , offset = 129, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819405000, windowEnd=1478823005000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819405000 
client : consumer11 , topic: result01 , partition: 0 , offset = 130, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819410000, windowEnd=1478823010000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819410000 
client : consumer11 , topic: result01 , partition: 0 , offset = 131, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819415000, windowEnd=1478823015000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819415000 
client : consumer11 , topic: result01 , partition: 0 , offset = 132, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819420000, windowEnd=1478823020000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819420000 
client : consumer11 , topic: result01 , partition: 0 , offset = 133, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819425000, windowEnd=1478823025000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819425000 
client : consumer11 , topic: result01 , partition: 0 , offset = 134, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819430000, windowEnd=1478823030000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819430000 
client : consumer11 , topic: result01 , partition: 0 , offset = 135, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819435000, windowEnd=1478823035000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819435000 
client : consumer11 , topic: result01 , partition: 0 , offset = 136, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819440000, windowEnd=1478823040000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819440000 
client : consumer11 , topic: result01 , partition: 0 , offset = 137, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819445000, windowEnd=1478823045000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819445000 
client : consumer11 , topic: result01 , partition: 0 , offset = 138, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819450000, windowEnd=1478823050000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819450000 
client : consumer11 , topic: result01 , partition: 0 , offset = 139, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819455000, windowEnd=1478823055000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819455000 
client : consumer11 , topic: result01 , partition: 0 , offset = 140, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819460000, windowEnd=1478823060000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819460000 
client : consumer11 , topic: result01 , partition: 0 , offset = 141, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819465000, windowEnd=1478823065000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819465000 
client : consumer11 , topic: result01 , partition: 0 , offset = 142, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819470000, windowEnd=1478823070000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819470000 
client : consumer11 , topic: result01 , partition: 0 , offset = 143, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819475000, windowEnd=1478823075000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819475000 
client : consumer11 , topic: result01 , partition: 0 , offset = 144, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819480000, windowEnd=1478823080000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819480000 
client : consumer11 , topic: result01 , partition: 0 , offset = 145, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819485000, windowEnd=1478823085000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819485000 
client : consumer11 , topic: result01 , partition: 0 , offset = 146, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819490000, windowEnd=1478823090000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819490000 
client : consumer11 , topic: result01 , partition: 0 , offset = 147, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819495000, windowEnd=1478823095000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819495000 
client : consumer11 , topic: result01 , partition: 0 , offset = 148, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819500000, windowEnd=1478823100000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819500000 
client : consumer11 , topic: result01 , partition: 0 , offset = 149, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819505000, windowEnd=1478823105000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819505000 
client : consumer11 , topic: result01 , partition: 0 , offset = 150, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819510000, windowEnd=1478823110000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819510000 
client : consumer11 , topic: result01 , partition: 0 , offset = 151, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819515000, windowEnd=1478823115000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819515000 
client : consumer11 , topic: result01 , partition: 0 , offset = 152, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819520000, windowEnd=1478823120000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819520000 
client : consumer11 , topic: result01 , partition: 0 , offset = 153, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819525000, windowEnd=1478823125000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819525000 
client : consumer11 , topic: result01 , partition: 0 , offset = 154, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819530000, windowEnd=1478823130000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819530000 
client : consumer11 , topic: result01 , partition: 0 , offset = 155, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819535000, windowEnd=1478823135000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819535000 
client : consumer11 , topic: result01 , partition: 0 , offset = 156, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819540000, windowEnd=1478823140000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819540000 
client : consumer11 , topic: result01 , partition: 0 , offset = 157, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819545000, windowEnd=1478823145000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819545000 
client : consumer11 , topic: result01 , partition: 0 , offset = 158, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819550000, windowEnd=1478823150000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819550000 
client : consumer11 , topic: result01 , partition: 0 , offset = 159, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819555000, windowEnd=1478823155000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819555000 
client : consumer11 , topic: result01 , partition: 0 , offset = 160, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819560000, windowEnd=1478823160000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819560000 
client : consumer11 , topic: result01 , partition: 0 , offset = 161, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819565000, windowEnd=1478823165000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819565000 
client : consumer11 , topic: result01 , partition: 0 , offset = 162, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819570000, windowEnd=1478823170000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819570000 
client : consumer11 , topic: result01 , partition: 0 , offset = 163, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819575000, windowEnd=1478823175000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819575000 
client : consumer11 , topic: result01 , partition: 0 , offset = 164, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819580000, windowEnd=1478823180000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819580000 
client : consumer11 , topic: result01 , partition: 0 , offset = 165, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819585000, windowEnd=1478823185000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819585000 
client : consumer11 , topic: result01 , partition: 0 , offset = 166, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819590000, windowEnd=1478823190000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819590000 
client : consumer11 , topic: result01 , partition: 0 , offset = 167, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819595000, windowEnd=1478823195000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819595000 
client : consumer11 , topic: result01 , partition: 0 , offset = 168, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819600000, windowEnd=1478823200000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819600000 
client : consumer11 , topic: result01 , partition: 0 , offset = 169, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819605000, windowEnd=1478823205000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819605000 
client : consumer11 , topic: result01 , partition: 0 , offset = 170, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819610000, windowEnd=1478823210000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819610000 
client : consumer11 , topic: result01 , partition: 0 , offset = 171, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819615000, windowEnd=1478823215000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819615000 
client : consumer11 , topic: result01 , partition: 0 , offset = 172, key = pod, value = OrderItem [itemName=ipod, quantity=13, windowStart=1478819620000, windowEnd=1478823220000, category=pod, price=1888.88, total=24555.440000000002], timestamp = 1478819620000 
